pro_com_t,comune_nome,provincia_nome,provincia_sigla,regione_nome,zona_codice,zona_nome
001318,Valchiusa,Torino,TO,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002002,Alagna Valsesia,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002003,Albano Vercellese,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002004,Alice Castello,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002006,Arborio,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002007,Asigliano Vercellese,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002008,Balmuccia,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002009,Balocco,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002011,Bianzè,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002014,Boccioleto,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002015,Borgo d'Ale,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002016,Borgosesia,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002017,Borgo Vercelli,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002021,Buronzo,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002025,Campertogno,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002029,Carcoforo,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002030,Caresana,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002031,Caresanablot,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002032,Carisio,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002033,Casanova Elvo,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002035,San Giacomo Vercellese,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002041,Cervatto,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002042,Cigliano,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002043,Civiasco,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002045,Collobiano,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002047,Costanzana,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002048,Cravagliana,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002049,Crescentino,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002052,Crova,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002054,Desana,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002057,Fobello,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002058,Fontanetto Po,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002059,Formigliana,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002061,Gattinara,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002062,Ghislarengo,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002065,Greggio,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002066,Guardabosone,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002067,Lamporo,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002068,Lenta,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002070,Lignana,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002071,Livorno Ferraris,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002072,Lozzolo,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002078,Mollia,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002079,Moncrivello,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002082,Motta de' Conti,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002088,Olcenengo,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002089,Oldenico,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002090,Palazzolo Vercellese,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002091,Pertengo,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002093,Pezzana,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002096,Pila,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002097,Piode,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002102,Postua,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002104,Prarolo,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002107,Quarona,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002108,Quinto Vercellese,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002110,Rassa,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002113,Rimella,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002115,Rive,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002116,Roasio,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002118,Ronsecco,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002121,Rossa,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002122,Rovasenda,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002126,Salasco,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002127,Sali Vercellese,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002128,Saluggia,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002131,San Germano Vercellese,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002133,Santhià,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002134,Scopa,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002135,Scopello,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002137,Serravalle Sesia,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002142,Stroppiana,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002147,Tricerro,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002148,Trino,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002150,Tronzano Vercellese,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002152,Valduggia,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002156,Varallo,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002158,Vercelli,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002163,Villarboit,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002164,Villata,Vercelli,VC,Piemonte,Piem-I,Pianura settentrionale
002166,Vocca,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002170,Alto Sermenza,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
002171,Cellio con Breia,Vercelli,VC,Piemonte,Piem-B,"Val Sesia, Cervo e Chiusella"
003001,Agrate Conturbia,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003002,Ameno,Novara,NO,Piemonte,Piem-A,Toce
003006,Armeno,Novara,NO,Piemonte,Piem-A,Toce
003008,Arona,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003012,Barengo,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003016,Bellinzago Novarese,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003018,Biandrate,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003019,Boca,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003021,Bogogno,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003022,Bolzano Novarese,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003023,Borgolavezzaro,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003024,Borgomanero,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003025,Borgo Ticino,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003026,Briga Novarese,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003027,Briona,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003030,Caltignaga,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003032,Cameri,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003036,Carpignano Sesia,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003037,Casalbeltrame,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003039,Casaleggio Novara,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003040,Casalino,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003041,Casalvolone,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003042,Castellazzo Novarese,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003043,Castelletto sopra Ticino,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003044,Cavaglietto,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003045,Cavaglio d'Agogna,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003047,Cavallirio,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003049,Cerano,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003051,Colazza,Novara,NO,Piemonte,Piem-A,Toce
003052,Comignago,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003055,Cressa,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003058,Cureggio,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003060,Divignano,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003062,Dormelletto,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003065,Fara Novarese,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003066,Fontaneto d'Agogna,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003068,Galliate,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003069,Garbagna Novarese,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003070,Gargallo,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003073,Ghemme,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003076,Gozzano,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003077,Granozzo con Monticello,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003079,Grignasco,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003082,Invorio,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003083,Landiona,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003084,Lesa,Novara,NO,Piemonte,Piem-A,Toce
003088,Maggiora,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003090,Mandello Vitta,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003091,Marano Ticino,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003093,Massino Visconti,Novara,NO,Piemonte,Piem-A,Toce
003095,Meina,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003097,Mezzomerico,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003098,Miasino,Novara,NO,Piemonte,Piem-A,Toce
003100,Momo,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003103,Nebbiuno,Novara,NO,Piemonte,Piem-A,Toce
003104,Nibbiola,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003106,Novara,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003108,Oleggio,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003109,Oleggio Castello,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003112,Orta San Giulio,Novara,NO,Piemonte,Piem-A,Toce
003114,Paruzzaro,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003115,Pella,Novara,NO,Piemonte,Piem-A,Toce
003116,Pettenasco,Novara,NO,Piemonte,Piem-A,Toce
003119,Pisano,Novara,NO,Piemonte,Piem-A,Toce
003120,Pogno,Novara,NO,Piemonte,Piem-A,Toce
003121,Pombia,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003122,Prato Sesia,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003129,Recetto,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003130,Romagnano Sesia,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003131,Romentino,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003133,San Maurizio d'Opaglio,Novara,NO,Piemonte,Piem-A,Toce
003134,San Nazzaro Sesia,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003135,San Pietro Mosezzo,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003138,Sillavengo,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003139,Sizzano,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003140,Soriso,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003141,Sozzago,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003143,Suno,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003144,Terdobbiate,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003146,Tornaco,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003149,Trecate,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003153,Vaprio d'Agogna,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003154,Varallo Pombia,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003158,Vespolate,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003159,Vicolungo,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003164,Vinzaglio,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
003166,Gattico-Veruno,Novara,NO,Piemonte,Piem-I,Pianura settentrionale
004001,Acceglio,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004002,Aisone,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004003,Alba,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004004,Albaretto della Torre,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004005,Alto,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004006,Argentera,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004007,Arguello,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004008,Bagnasco,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004009,Bagnolo Piemonte,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004010,Baldissero d'Alba,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004011,Barbaresco,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004012,Barge,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004013,Barolo,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004014,Bastia Mondovì,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004015,Battifollo,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004016,Beinette,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004017,Bellino,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004018,Belvedere Langhe,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004019,Bene Vagienna,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004020,Benevello,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004021,Bergolo,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004022,Bernezzo,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004023,Bonvicino,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004024,Borgomale,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004025,Borgo San Dalmazzo,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004026,Bosia,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004027,Bossolasco,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004028,Boves,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004029,Bra,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004030,Briaglia,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004031,Briga Alta,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004032,Brondello,Cuneo,CN,Piemonte,Piem-D,"Valli Susa, Chisone, Pellice e Po"
004033,Brossasco,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004034,Busca,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004035,Camerana,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004037,Canale,Cuneo,CN,Piemonte,Piem-L,Pianura Torinese e Colline
004038,Canosio,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004039,Caprauna,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004040,Caraglio,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004041,Caramagna Piemonte,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004042,Cardè,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004043,Carrù,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004044,Cartignano,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004045,Casalgrasso,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004046,Castagnito,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004047,Casteldelfino,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004049,Castelletto Stura,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004050,Castelletto Uzzone,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004051,Castellinaldo d'Alba,Cuneo,CN,Piemonte,Piem-L,Pianura Torinese e Colline
004052,Castellino Tanaro,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004053,Castelmagno,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004054,Castelnuovo di Ceva,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004055,Castiglione Falletto,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004056,Castiglione Tinella,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004057,Castino,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004058,Cavallerleone,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004059,Cavallermaggiore,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004060,Celle di Macra,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004061,Centallo,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004062,Ceresole Alba,Cuneo,CN,Piemonte,Piem-L,Pianura Torinese e Colline
004063,Cerretto Langhe,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004064,Cervasca,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004065,Cervere,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004066,Ceva,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004067,Cherasco,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004068,Chiusa di Pesio,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004069,Cigliè,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004070,Cissone,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004071,Clavesana,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004072,Corneliano d'Alba,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004073,Cortemilia,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004074,Cossano Belbo,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004075,Costigliole Saluzzo,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004076,Cravanzana,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004077,Crissolo,Cuneo,CN,Piemonte,Piem-D,"Valli Susa, Chisone, Pellice e Po"
004078,Cuneo,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004079,Demonte,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004080,Diano d'Alba,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004081,Dogliani,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004082,Dronero,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004083,Elva,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004084,Entracque,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004085,Envie,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004086,Farigliano,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004087,Faule,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004088,Feisoglio,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004089,Fossano,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004090,Frabosa Soprana,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004091,Frabosa Sottana,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004092,Frassino,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004093,Gaiola,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004094,Gambasca,Cuneo,CN,Piemonte,Piem-D,"Valli Susa, Chisone, Pellice e Po"
004095,Garessio,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004096,Genola,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004097,Gorzegno,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004098,Gottasecca,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004099,Govone,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004100,Grinzane Cavour,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004101,Guarene,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004102,Igliano,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004103,Isasca,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004104,Lagnasco,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004105,La Morra,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004106,Lequio Berria,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004107,Lequio Tanaro,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004108,Lesegno,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004109,Levice,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004110,Limone Piemonte,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004111,Lisio,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004112,Macra,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004113,Magliano Alfieri,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004114,Magliano Alpi,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004115,Mango,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004116,Manta,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004117,Marene,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004118,Margarita,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004119,Marmora,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004120,Marsaglia,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004121,Martiniana Po,Cuneo,CN,Piemonte,Piem-D,"Valli Susa, Chisone, Pellice e Po"
004122,Melle,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004123,Moiola,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004124,Mombarcaro,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004125,Mombasiglio,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004126,Monastero di Vasco,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004127,Monasterolo Casotto,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004128,Monasterolo di Savigliano,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004129,Monchiero,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004130,Mondovì,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004131,Monesiglio,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004132,Monforte d'Alba,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004133,Montà,Cuneo,CN,Piemonte,Piem-L,Pianura Torinese e Colline
004134,Montaldo di Mondovì,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004135,Montaldo Roero,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004136,Montanera,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004137,Montelupo Albese,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004138,Montemale di Cuneo,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004139,Monterosso Grana,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
004140,Monteu Roero,Cuneo,CN,Piemonte,Piem-L,Pianura Torinese e Colline
004141,Montezemolo,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004142,Monticello d'Alba,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004143,Moretta,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004144,Morozzo,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004145,Murazzano,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004146,Murello,Cuneo,CN,Piemonte,Piem-M,Pianura Cuneese
004147,Narzole,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004148,Neive,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004149,Neviglie,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004150,Niella Belbo,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004151,Niella Tanaro,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004152,Novello,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004153,Nucetto,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004154,Oncino,Cuneo,CN,Piemonte,Piem-D,"Valli Susa, Chisone, Pellice e Po"
004155,Ormea,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004156,Ostana,Cuneo,CN,Piemonte,Piem-D,"Valli Susa, Chisone, Pellice e Po"
004157,Paesana,Cuneo,CN,Piemonte,Piem-D,"Valli Susa, Chisone, Pellice e Po"
004158,Pagno,Cuneo,CN,Piemonte,Piem-D,"Valli Susa, Chisone, Pellice e Po"
004159,Pamparato,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004160,Paroldo,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004161,Perletto,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004162,Perlo,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004163,Peveragno,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004164,Pezzolo Valle Uzzone,Cuneo,CN,Piemonte,Piem-G,Belbo e Bormida
004165,Pianfei,Cuneo,CN,Piemonte,Piem-F,Valle Tanaro
004166,Piasco,Cuneo,CN,Piemonte,Piem-E,"Valli Varaita, Maira e Stura"
